article,title,link,summary,content,stock
삼성전자_1,&quot;개미 너마저&quot;…정책 믿으라더니 고배당ETF '흔들',https://n.news.naver.com/mnews/article/215/0001219007?sid=101,"삼성전자, SK하이닉스 등 주요 종목 투자자도 혜택을 보기 어려운 조건이다. 한시화 한화투자증권 연구원은 &quot;지난 6월 대선 이후 자금이 대거 유입된 대표적인 ETF가 고배당주와 금융주&quot;라며 &quot;기존 개편안보다... ","이재명 정부 정책 수혜주로 분류되던 고배당주 상장지수펀드(ETF)에서 자금이 빠져나가고 있다. 세제개편안에 담긴 배당소득 분리과세 관련 내용이 시장 기대감을 꺾은 것으로 풀이된다.5일 한국경제신문에 따르면 세제개편안이 발표된 후인 이달 1~4일 개인투자자는 국내 상장 배당 ETF 28개를 총 72억원어치 순매도했다. 올 들어 자금이 꾸준히 유입됐지만 처음으로 순유출로 전환했다.배당주 ETF 가운데 가장 규모가 큰 'PLUS 고배당주'는 고점 대비 9.1% 하락했다. TIGER 은행고배당플러스TOP10(-9.0%), KODEX 고배당주(-8.4%) 등 주요 배당 ETF의 낙폭도 컸다.배당주 ETF는 대표적인 정책 수혜 펀드로 분류됐다. 배당소득 분리과세가 이뤄질 것이라는 기대감에서다. 배당소득 분리과세는 투자자가 받은 배당소득을 종합과세 대상에서 제외해 분리과세하는 게 핵심이다.시장에서는 분리과세가 도입되면 기업 배당이 늘고, 투자자 세금 부담도 줄어들 것으로 기대했지만 분위기가 달라졌다.정부가 발표한 세제개편안에 따르면 배당소득 분리과세 적용 대상은 전년 대비 현금 배당이 감소하지 않은 상장법인 중 배당 성향이 40% 이상이거나, 배당 성향이 25% 이상이면서 직전 3년 대비 5% 이상 배당이 증가한 기업으로 특정됐다. 삼성전자, SK하이닉스 등 주요 종목 투자자도 혜택을 보기 어려운 조건이다.한시화 한화투자증권 연구원은 ""지난 6월 대선 이후 자금이 대거 유입된 대표적인 ETF가 고배당주와 금융주""라며 ""기존 개편안보다 까다로운 분리과세 방안이 발표되면서 투자심리가 악화했다""고 분석했다.(사진=연합뉴스)",삼성전자
삼성전자_2,주변 소리 들으며 안전하게 운동을…귀 안 막는 '오픈형' 열풍,https://n.news.naver.com/mnews/article/057/0001900850?sid=101,"시장의 40% 정도를 중국 업체가 선점하는 가운데 삼성전자도 오디오 자회사를 통해 이 시장에 뛰어들었습니다. 소음을 완전히 차단하기보다 소리를 열어두는 선택, 안전까지 생각한 소비자들의 변화에 업계가 반응하고... ","【 앵커멘트 】이어폰을 구입할 때 주변 소음을 완벽하게 차단하는 노이즈 캔슬링이 기능이 한때 인기였는데요.요즘엔 오히려 외부 소리를 자연스럽게 들을 수 있는 '오픈형' 제품이 주목받고 있습니다.달리기와 같은 야외 활동을 할 때 위험한 상황을 피하기 쉽기 때문인데요.민지숙 기자가 취재했습니다.【 기자 】러닝 크루 멤버들이 가볍게 몸을 풀고 달리기를 시작합니다.코스에 물웅덩이가 보이면, 서로 구호를 외치며 피해 갑니다.""바닥 조심, 바닥""멤버들 귀에는 모두 이어폰이 끼워져 있는데, 최근 러너들 사이에 인기가 높은 '오픈형 이어폰'입니다.오픈형 이어폰은 귓구멍을 완전히 막지 않고, 귀에 거는 형태로 소리를 자연스럽게 흘려보내는 방식의 이어폰입니다.▶ 인터뷰 : 손대국 / 인천 송현동- ""달리는 이유 자체가 자연 하고 같이 달리고 싶은데 귀가 막히면 주변 소리가 안 들리니까 주변 풍경 소리도 듣고.""주변의 소리를 들을 수 있어 위급 상황에도 안전한 대처가 가능하다는 장점이 있습니다.▶ 스탠딩 : 민지숙 / 기자- ""이렇게 주변 소리를 들을 수 있기 때문에, 옆으로 빠르게 지나가는 사람들도 안전하게 피할 수 있습니다.""▶ 인터뷰 : 김주은 / 경기도 용인시- ""안전이 제일 큰 거 같아요. 급할 때 경적 소리, 아니면 '지나갈게요' 하는 소리. 무슨 사고가 나거나 넘어지는 소리도 들을 수 있고요.""최근 무선 이어폰 업계에선 안전성을 강화하면서, 독특한 디자인의 매력도 있는 오픈형 이어폰에 주목하고 있습니다.글로벌 이어폰 시장에서 오픈형 제품 비중은 올 1분기 9%로 사상 최고치를 기록했고.2033년엔 5조 2500억 규모로 확대될 것이란 전망이 나옵니다.시장의 40% 정도를 중국 업체가 선점하는 가운데 삼성전자도 오디오 자회사를 통해 이 시장에 뛰어들었습니다.소음을 완전히 차단하기보다 소리를 열어두는 선택, 안전까지 생각한 소비자들의 변화에 업계가 반응하고 있습니다.MBN 뉴스 민지숙입니다.영상취재: 김준모 기자, 배병민 기자영상편집: 김미현그래픽: 염하연",삼성전자
삼성전자_3,"李정부, 투자 권장하더니 뒤통수?..개편안에 분노한 개미들, 국장 떠날...",https://n.news.naver.com/mnews/article/052/0002228937?sid=100,"삼성전자가 이거 갖고 휘청거리지는 않죠. 그런데 이게 작은 코스닥 종목들 시가총액이 작은 애들 1000억짜리, 500억 짜리 이런 애들은 이런 대주주들이 물량 내놓으면 휘청휘청합니다. 그러다 보니까 아까 눈치 게임이라고... ","[YTN 라디오 신율의 뉴스정면승부]■ 방송 : FM 94.5 (17:00~19:00)■ 방송일 : 2025년 8월 5일 (화)■ 진행 : 신율 명지대 정치외교학과 교수■ 대담 : 고란 경제전문기자- 대주주 기준 10억 환원? 주식시장에 찬물- 연말 하루만 피해도 세금 안 내..양도세 회피 구조 지적도- 50억→10억 환원? 단기투자만 부추겨..시장 왜곡 경고- 세제 개편안은 실질적 증세..세금 더 걷겠단 얘기- 대주주 기준 바꾸면 코스닥 휘청..중소기업 자금조달도 타격* 아래 텍스트는 실제 방송 내용과 차이가 있을 수 있으니 보다 정확한 내용은 방송으로 확인하시기를 바랍니다.◇ 신율 명지대 정치외교학과 교수 (이하 신율) : 신율의 뉴스 정면승부 4부 시작하겠습니다. 오늘 4부 역시도 정면 인터뷰인데요. 오늘은 주식에 관한 얘기 알아보겠습니다. 지금 스튜디오에는 고란 경제 전문기자 나와 있습니다. 어서 오십시오.★ 고란 경제전문기자 (이하 고란) : 네 안녕하세요.◇ 신율 : 주식하세요?★ 고란 : 당연히 하죠.◇ 신율 : 괜히 물어봤네요.★ 고란 : 일부 정치인들이나 공직자 중에 주식을 하는 걸 되게 부끄러워하거나 이거 알려지면 안 된다고 생각하시는 분들이 계세요. 왜냐하면 우리나라 같은 전통적인 제조업 강국 그리고 사농공상 유교적 이런 거 있는 곳에는 돈은 이래서 벌어야지라고들 많이 생각하세요. 그래서 투자 소득에 대해서 불로소득 느낌으로 생각하시는 분들이 많은데, 만약에 우리가 자본주의 시대를 살고 있잖아요. 그러면 자본시장의 꽃이 바로 주식시장 증시죠. 그럼 증시에서 최대한의 뭔가 소득을 얻어내는 거 이거는 감출 일이거나 부끄러워할 일이거나 아니면 이걸 가지고 내가 돈 벌어온 것에 대해서 미안해하거나 이럴 필요가 없는 거죠.◇ 신율 : 근데 사농공상 말씀하셨는데 요새는 거꾸로예요. 이게 사가 우리나라 유교 사가 제일인데 요새는 점점 바뀌어 가지고 제가 학교에 지금 30년째 있는데 30년 전에는 괜찮았어요. 근데 지금은 영 아니에요. 지금은 상이 제일이래요. 근데 제가 볼 때는 역시 공이 또 이게 제일 위에 될 수도 있더라고요. 근데 사가 확실한 건 제일 밑이야. 근데 세제 개편안 이거 어떻게 될지 모르는데 이게 50억을 10억으로 내리는 거 그거죠? 양도소득세 일단 설명해 주세요. 질문 많아요.★ 고란 : 일단 이번에 세법 개정안이 아니에요. 이번에 발표한 건 세제 개편안이에요. 세법 개정은 작은 법 하나를 고친다는 거고, 세제 개편은 이재명 정부의 전반적인 세금 관련된 시스템 자체를 우리가 바꾸겠다는 거예요. 윤석열 정부와 이재명 정부가 다른 건 뭐냐면 이재명 정부는 아무래도 서민을 위하고 그리고 뭔가 공정함을 추진하고 이런 느낌이잖아요. 그런데 윤석열 정부는 기업을 위한 감세 이런 게 떠오르잖아요. 그리고 이른바 부자 감세 이런 게 떠오르잖아요. 그러면 이재명 정부는 그것과는 반대되는 이른바 응능부담 돈 낼 수 있는 사람이 더 내야지 부자 감세했던 거 다시 돌려놔 그리고 돈 낼 수 있는 사람이 더 내야지. 이런 느낌이에요. 이런 큰 틀에서 세제 개편안을 추진했습니다. 그래서 이렇게 하는 이유는 뭐냐 하면 돈 쓸 데가 많잖아요. 정부가 돈 쓸 데가 진짜 많잖아요. 그런데 지금 전 정부에서 너무 감세를 해 주다 보니까 세수가 줄어든 거예요. 돈 쓸 때는 많은데 세수는 줄었으니까 이거 다시 원복하자라는 느낌이 있는 겁니다. 그래서 이번에 세제 개편안 낼 때 크게 세 가지가 있어요. 경제 강국 도약 지원, 민생 안정을 위한 포용적 세제, 세입 기반 확충 및 조세 대조 합리화 이 세 가지 중에 두 개는 그냥 잘해주겠다 이거예요. 어디 지원해 주고 깎아주겠다 이거예요. 문제가 되는 게 마지막 세 번째입니다. 딱 이름만 들어봐도 세입 기반 확충 딱 들어오는 게 뭐예요? 세금 더 걷겠다.◇ 신율 : 그렇죠.★ 고란 : 그리고 조세제도 합리화인데 이게 세입 기반 확충과 맞물려 있으니까 합리화한다는 건 합리화시켜서 더 걷게 타는 거네. 이런 느낌이 드는 거잖아요. 이 안에 바로 앞서 말씀해 주신 양도소득세 대주주 기준 환원 이게 들어갑니다. 이거는 응능부담 원칙 세 부담 정상화.◇ 신율 : 뭔 부담 뭐예요?★ 고란 : 이게 한자로 쓰니까 어려운데 영어로 쓰면 '어빌러티 투 페이' 낼 수 있는 능력이 되는 사람이 낸다라는 거예요.◇ 신율 : 이거 발음도 어려워 응능이 뭐예요?★ 고란 : 능력이 응당한 사람이 세금을 더 낸다. 그걸 응능 부담 없이 돈 낼 수 있는 사람이 돈 더 내야지라는 거예요. 그래서 여기에서 양도소득세 대주주 기준 한원인데 이게 뭐냐 낼 수 있는 사람이 더 내야지. 대주주니까 양도소득세 내야지라는 느낌으로 있는 거예요. 그래서 양도소득세 대주주 기준 환원 이거에 대해서 설명을 드리자고 하면 우리가 저 같은 개미들, 보통 사람들이 주식 투자할 때는 세금을 내지 않습니다. 우리는 세금을 내는 게 뭐예요? 거래세는 내죠. 거래세는 냅니다. 그런데 거래세는 내가 돈을 벌었건 안 벌었건 그냥 냅니다. 이번에 거기 거래세율도 높이는 안이 들어가 있어요. 그런데 사실 투자하는 입장에서는 거래세는 크게 문제되지는 않습니다. 그런데 이 거래소를 정상화하면서 기대되는 세수 효과가 한 2.3조 정도 돼요. 2.5조인가 그 정도로 세수가 더 들어갈 거라고 생각해요. 왜냐하면 우리나라 투자자들이 투자를 이른바 단타를 많이 하시기 때문에 거래세로 이렇게 거둬들이는 돈이 많아요. 하지만 주식 투자를 해서 내가 돈을 벌었어. 그러면은 내가 예금에서 이자가 나오잖아요. 그럼 이자에 대해서도 이자 소득세 세금을 뗍니다. 그런데 주식 투자에서 내가 1만 원에 산 주식을 2만 원에 팔았어. 그럼 만 원이 생겼잖아요. 그럼 만 원에 대해서는 세금을 내지 않습니다. 그냥 다 내 거예요. 왜 그러냐면 옛날에 주식 시장이 우리나라에 만들어질 때 옛날에는 시스템이 부재했으니까 누가 돈을 얼마나 1년 동안 벌었는지를 체크하기가 쉽지가 않았어요. 그러다 보니까 세금을 그냥 거래세만 냈거든요. 거래세는 그냥 거래할 때 그냥 부과하면 되니까. 세금 조세 당국 입장에서는 굉장히 돈을 거둬들이기 편해요. 그런데 이게 사실 거래세 내는 게 조세 정의에 맞지 않죠? 조세 정의 기본이 뭐예요? '소득 있는 곳에 세금이 있다.' 그런데 주식 투자에서 소득을 했는데 세금을 안 내잖아. 이거 문제 있다라는 거예요. 그래서 시간이 지나면서 '우리가 개인들이야 그렇다 치고 대주주들 이른바 큰손들은 세금을 내야 되지 않겠니?' 주식으로 돈을 벌면 그래서 대주주들은 양도소득세를 냅니다.◇ 신율 : 양도소득세는 돈을 벌었을 경우에만 내는 거죠? 이럴 경우에는 안 내는 거죠.★ 고란 : 소득이잖아요. 소득세잖아요.◇ 신율 : 소득이죠. 질문 여기서 과거 50억이었잖아요. 그 50억은 한 종목에 50억을 갖고 있는 사람이죠? 그래서 사실 돈이 많은 사람인 건 확실한데, 문제는 50억을 갖고 있는 사람이 그럴 리는 없겠지만 5천 원 얻었어요. 이득이 그래도 양도소득세를 내는 거예요?★ 고란 : 5천 원을 이득을 얻었으면 내야죠.◇ 신율 : 5천 원에 대한?★ 고란 : 네. 그래서 일단 다시 설명을 드리자면 대주주의 기준이 계속 낮아지고 있었어요. 그래서 문재인 정부 때 10억까지 낮아졌었거든요. 그런데 윤석열 정부 들어서 10억 원에서 다시 50억 원으로 올렸어요. 그걸 다시 10억으로 낮춘다는 거예요. 그런데 이게 양도소득세 대주주 이거 자체가 문제가 있는 게 뭐냐면 그럼 대주주의 기준을 어떻게 잡을 거냐. 주식을 아까 우리가 단타를 많이 한다고 했잖아요. 그러면 대주주의 기준이 아까 10억이라는 말씀을 드렸는데 10억이 일단 주식 시장은 매일매일 가격이 변하잖아요. 주가가 그리고 내가 매일매일 샀다 팔았다 할 수 있잖아요. 그러면 기준점을 하나 만들어야 돼요. 기준점이 뭐냐 연말입니다. 그래서 사람이 10억 이상을 보유한 대주주인지 아닌지를 판단하는 기준은 연말입니다. 연말 그날 딱 하루만 안 들고 있으면 대주주 아니에요.◇ 신율 : 364일은 그냥 10억 가다가 하루만★ 고란 : 맨 마지막 그날에만 팔아서 내가 계좌 비워버리면, 아니면 10억이 아니라 한 9억쯤에 맞추면 나는 대주주가 아니에요. 그러면 세금을 안 냅니다. 근데 만약에 내가 대주주로 됐다라고 하면요. 만약에 연말 기준으로 해서 지금 현재 50억이니까. 내가 51억을 들고 있어요. 그래서 연말 기준에서 봤더니 기준일 기점으로 봤더니 나의 보유액은 51억이에요. 대주주가 됐습니다. 그럼 그다음 벌어지는 일은 뭐냐 이 주식을 지난해 말에 51억을 들고 있었어요. 그런데 제가 올해 상반기에 이거 주가가 많이 올라서 팔았어요. 그래 가지고 수익을 5억을 냈습니다. 그러면 9월 1일까지 나 5억 벌었어요라고 신고해야 돼요. 그리고 신고하고 여기다가 세금 내야 됩니다. 25% 3억 이상이니까.◇ 신율 : 근데 그런 사례는 듣기만 해도 기분이 좋다. 어쨌든 5억씩 받고★ 고란 : 근데 만약에 여기서 잠깐 여기서 더 좋은 게 있어요. 더 좋은 게 아까 마지막 날에 51억 있다고 했잖아요. 그런데 그 마지막 날에 제가 미리 2억을 팔았어요. 49억을 맞췄어.◇ 신율 : 그러면 돈 안 내?★ 고란 : 그러면 대주주가 아닙니다. 그럼 제가 올해 상반기에 이거 팔아가지고 5억 벌었잖아요. 그러면 이 5억에 대한 세금 한 푼도 안 내도 됩니다.◇ 신율 : 그렇게 되겠죠.★ 고란 : 그래서 이건 문제가 뭐냐. 50억 가진 사람 그리고 주식 한 종목입니다. 한 종목에 10억 가진 사람 이거 부자들 세금 내야지라는 게 일반적인 생각인데, 투자하시는 분들은 다 알아요. 왜냐하면 이 사람들이 아까 말씀드렸잖아요. 이게 내가 연간 얼마를 트레이딩해서 얼마를 벌었건 간에 얼마를 들고 있었건 간에 하등에 문제가 안 되고 연말 기준일에만 안 들고 있으면 돼요. 그러면 나는 대주주가 안 되기 위해서 저 같은 큰 손, 그런 큰 손들이 하는 행태는 뭘까요? 터는 거죠. 그 기준일 전에 파는 거죠. 그런데 기준일 전에 파는 게 일종의 눈치 싸움이라서 마지막 기준일만 안 지키면 되니까 그보다 일주일 전에 팔아요. 근데 남들이 일주일 전에 팔 것 같으니까 나는 일주일 전에 팔아야지, 더 팔아야지 하다 보니까. 코스닥 시장, 아무래도 규모가 큰 시가총액이 큰 곳에서는 이렇게 나오는 대주주 물량에 따라서 주가가 휘청거리지는 않아요. 삼성전자가 이거 갖고 휘청거리지는 않죠. 그런데 이게 작은 코스닥 종목들 시가총액이 작은 애들 1000억짜리, 500억 짜리 이런 애들은 이런 대주주들이 물량 내놓으면 휘청휘청합니다. 그러다 보니까 아까 눈치 게임이라고 일주일 먼저 팔아야지, 일주일 먼저 이렇게 하다 보니까 코스닥 시장에서 통하는 게 뭐냐 하면 코스닥은 1년에 10개월만 투자하는 거야, 10월까지만 투자하는 거야라는 얘기가 돌아요. 왜냐하면 대주주 양도세 회피 물량이 연말에 나올 거니까 그전에 내 거 먼저 팔아야지. 주가 하락하기 전에 나는 정리할 수 있는 거잖아요. 이런 일이 반복돼 왔어요. 그런데 그 기준이 그나마 50억이었는데 그러다 보니까 대상 인원이 적었잖아요. 그런데 이번에 10억으로 낮추면 대상 인원이 더 늘어나 해당하는 사람들이 더 많이 늘어난다는 거예요.◇ 신율 : 그렇겠죠. 1만 명이 넘는다는 얘기가 있어요.★ 고란 : 이것도 애매한 게 뭐냐면 현재 정부에서 추산한 걸로 보자면 2만 명이 되나? 여기 제가 갖고 왔는데, 이 사람들이 현재 계산을 한 걸 보니까 그 정도가 된다는 건데요. 이게 이 10억 원 이상 들고 있는 사람의 숫자가 왜 나왔냐면 만약에 사람들이 대주주 기준이 10억이었다라고 하면 과연 그 기준일에 10억 원을 들고 있었을까요? 안 들고 있었을까요? 팔았을 사람들이죠. 여기서 현재 대상이 얼마된다고 하는 사람들도 실제로는 기준이 낮아졌으면 아마 물량을 털고 정리했을 사람들입니다.◇ 신율 : 근데 그렇게 되면 주식시장이 건전화돼요? 구조적으로도 건강하게 됩니까? 대통령제의 주장은 이런 것 같은데 그게 건강이라는 기준이 뭔지 모르겠어요.★ 고란 : 그게 조금 맞지 않는다고 보는 게 아까 대주주 양도세 회피 물량이 나온다고 했잖아요. 이게 뭐예요? 기준일에 맞춰서 내가 보유한 주식 숫자를 줄인다는 거잖아요. 다시 말하면 이거는 장기 투자와는 절대 어긋나는 겁니다.◇ 신율 : 그렇죠.★ 고란 : 장기 투자하면 안 되는 거잖아요. 장기 투자가 아니라 오히려 단기 투자를 부추기는 제도고요. 이렇게 되면 앞서 말씀드린 대로 코스닥 같은 작은 종목은 투자하면 물량 나와가지고 위험해라고 해서 이런 종목에는 아예 투자를 안 하게 되는 거잖아요. 그러다 보니까 이런 자본시장의 주식을 상장한 이유는 뭐냐 하면 자본을 조달하기 위해서 그런데 중소기업 같은 경우에 이렇게 사람들이 다 외면하게 되면 자본시장에서 자본을 조달하기가 쉽지가 않아지게 되죠. 이런 왜곡 효과도 있고요. 그리고 무엇보다도 이렇게 되면 사람들이 이른바 국장에 대한 믿음이 그렇지 않아도 시원치 않은데 역시 국장은 안 되겠구나라고 하면서 지금 다른 나라 미장 같은 데로 떠나게 됩니다. 과거에는 이게 별로 문제가 안 됐던 게 해외 주식에 투자하는 게 상당히 어려웠어요. 근데 지금은 너무 쉽잖아요. 일부 젊은 분들 가운데서는◇ 신율 :  요새 젊은 사람들은 대부분 다 미국 해요.★ 고란 : 맞아요.◇ 신율 : 우리나라는 안 해요.★ 고란 : 국장 투자를 해보지 않은 사람들도 많아요.◇ 신율 : 아예 그냥★ 고란 : 그러다 보니까 왜 그렇게 많은 개인 투자자들이 분노하느냐를 보자면요. 원래 쟤는 저럴 줄 알았어. 이러면 사실 분노도 안 해요. 그런데 우리가 믿었던 사람한테 배신당하면 뒤통수 맞으면 더 분노하게 되잖아요. 그런데 새 정부 들어서 그리고 이재명 대통령 자체가 주식시장에서 내가 투자해 가지고 돈도 벌어보고.◇ 신율 : 부동산에서 하지 말고 주식에 투자하라.★ 고란 : 본인 나도 투자해 봤다. 나도 상장 폐지 경험해 보고 돈도 벌어봤다. 이렇게 얘기했던 정부잖아요. 그런데 갑자기 주식 코스피 5천을 공약으로 내세워서 지금 차근차근 나아가고 있는데, 여기다 찬물을 끼얹는 세제 개편안을 내놨어. 여기에 대해서 더 배신감을 느낀다는 생각이 듭니다.◇ 신율 : 근데 진짜 젊은 사람들은 사실 미국 거 많이 해요. 근데 그게 합리적인 게 우리나라는 아직도 정보가 중요하고 그래요? 그건 모르겠는데 미국은 정보가 중요한 게 아니라 실적이 중요하고, 분석을 하면 나오잖아요. 그런데 우리나라는 반드시 그렇게는 안 돌아가는 모양이더라고요.★ 고란 : 이 그래프 보면 지금 역사적 그래프를 보면 S&P 500이나 나스닥이나 꾸준히 우상향했잖아요. 그런데 우리나라는 박스권에서 왔다 갔다 하잖아요.◇ 신율 : 그렇구나. 근데 그래가지고 아직 10억이다, 50억이다 결정은 안 됐잖아요. 안 됐는데 국세청이 상반기에 국내 상장 주식을 양도한 대주주한테 내달 1일까지 양도소득세를 신청해라. 이거는 결국 50억 기준인가요?★ 고란 : 아직 개편된 거 아니잖아요. 개편된 거 아니니까.◇ 신율 : 그리고 또 한 가지는 뭐냐 하면 집중투표제 의무화, 노란봉투법도 8월 임시국회 때 이게 통과가 될 거예요. 그런데 제가 조금 우려되는 거는 유럽 주한 유럽 상공회의소 여기에서 기업 철수할 수 있다 암참도 반대한다. 이렇게 해도 될까요? 더군다나 지금 미국하고 관세도 생겼는데 어떻게 보세요?★ 고란 : 노란봉투법 같은 경우에는 사실 증시에 미치는 영향은 별로 없고요. 이건 기업과 어떻게 보면 노동자 간의 갈등 문제 같은 거잖아요.◇ 신율 : 근데 이게 노란봉투법에서 대부분 걱정하는 게 하청 기업이 원청 기업한테 직접 쟁위를 할 수가 있다라는거죠.★ 고란 : 주식시장 관점에서만 보자면 집중투표제 의무화는 주식시장이 환영하는 거고요. 왜냐하면 이거는 소액 주주의 권리를 보호하는 그런 조치 중에 하나이기 때문에 노랑봉투법에 대해서는 별로 개의치 않습니다.◇ 신율 : 근데 막 기업이 진짜 떠나면 어떻게 해요?★ 고란 : 기업이 과연 떠날까요?◇ 신율 : 그거는 모르죠. 그건 봐야죠.★ 고란 : 아무튼 이 부분에 대해서는 시장에는 노란봉투법이나 집중 의무제나 이거 하겠다는 것에 대해서는 시장에 긍정적이다. 그러나 기업 특히 경영자에게는 부정적이겠죠. 당연히◇ 신율 : 그런데 그게 장기적으로 보면 결국 주식시장에 영향을 안 미쳐요?★ 고란 : 그렇게 장기전까지 보기는 어려운데 집중투표제 의무화나 아니면 노란봉투법 때문에 기업의 주가가 하락할까? 기업의 실적에 악영향을 미칠까라고 생각하지 않습니다.◇ 신율 : 그러면 15% 관세는요?★ 고란 : 영향 미치죠. 이건 당연히◇ 신율 : 근데 진짜 궁금한 게 어제 조갑제 대표님이 그런 말씀하시고, 지난주 금요일날 조응천 전 의원께서는 직접 트루스 소셜이라고 얘기하는 트럼프의 SNS를 직접 보셨는데, 물론 트럼프 대통령에게 100% 다 맞는다고 얘기할 수는 없지만 분명히 이랬거든요. 미국한테 한국 제품 수출하는 건 15%, 그런데 한국이 미국산 제품 수출하는 건 수입할 때는 0%. 맞아요? 그거 맞습니까?★ 고란 : 맞습니다. FTA 맺었잖아요.◇ 신율 : 우리나라는 FTA를 준수하고 미국은 FTA를 준수하지 않는다. 그러면 상호 관세가 아니라 일반 관세 아닌가요?★ 고란 : 근데 이름을 상호 관세라고 그냥 붙인 거예요.◇ 신율 : 이름을.★ 고란 : 그거 원래 보편 관세다. 그런데 트럼프가 마음대로 상호 관세라고 이름 바꾼 거라고 말씀하시는 분들이 있습니다.◇ 신율 : 근데 그렇게 되면 우리한테 손해 아닌가요? 어떻게 보세요? 그건 괜찮아요?★ 고란 : 이거를 지금 유불리를 따지기에는 우리는 거의 끌려가는 입장이라서 지금 이 정도 3500억 달러 투자하고 15% 받아낸 것도 나름 선방했다는 평가가 나올 수밖에 없잖아요. 사실 걱정되는 게 뭐냐 하면 이게 너무 두루뭉술해요. 서로 다른 얘기하고 있어요.◇ 신율 : 그게 또 그것도 자세히 얘기하면 된대요.★ 고란 : 그래서 걱정입니다. 그 부분이.◇ 신율 : 근데 베트남이 미국 베트남 제품은 미국에 수출할 때는 20% 관세거든요. 근데 우리하고 똑같이 미국 제품은 베트남 들어올 때는 0%예요. 그런데 미국하고 베트남은 FTA를 체결하지 않았었습니다. 우리는 FTA로 했으니까 0%. 베트남은 체결도 안 되는데 거기도 또 0%. 이건 코에 걸면 코걸이 귀에 걸면 귀걸이 앞뒤가 안 맞는 얘기에요.★ 고란 : 애초에 FTA를 체결했는데 트럼프가 우리나라하고 협상하는 것 자체가 말이 안 되는 거죠.예◇ 신율 : 그게 제일 궁금하더라고요.★ 고란 : 그래서 하나하나 따지고 보면 관세 관련돼 가지고 사실 세금을 물린 관세라고 하는 것은 미국도 의회의 역할입니다. 의회에서 관세율을 정하고 하는 거잖아요. 다만 의회가 행정부에다가 권한을 위임한 거거든요. 그런데 이렇게 트럼프가 무지막지 휘두르는 거 이거 맞냐는 얘기도 나오고 있어서 실제로 소송도 막 하고 있잖아요.◇ 신율 : 그리고 사실은 베트남이 20%고 미국 제품 베트남 들어갈 때는 0%잖아요. EU하고 일본도 그런 조항이 없어요. 똑같이 15예요. 거기는 상호예요. 근데 우리만 0이야.★ 고란 : 우리가 거기다 대고 똑같이 15% 하자라고 할 수가 약간 네.◇ 신율 : 하여간 그렇다는 생각이 드는데 미국 기준금리는 어떻게 된대요?★ 고란 : 그리고 CME FedWatch라고 해서 기준금리 전망하는 그런 사이트가 있거든요. 시장 전망입니다. 보니까 9월 금리 인하 전망이 90% 이상이고요. 지금 FOMC가 9월, 10월, 12월 세번 남았거든요. 세 번 금리를 내릴 거라는 전망이 우세합니다.◇ 신율 : 알겠습니다. 우리나라 경제가 잘 되는 방향으로 나갔으면 좋겠는데 오늘 말씀 여기까지 듣겠습니다. 고맙습니다. 지금까지 고란 경제 전문 기자였습니다.",삼성전자
삼성전자_4,"삼성, 전기·물 덜 쓰는 식기세척기 출시",https://n.news.naver.com/mnews/article/022/0004057558?sid=101,"삼성전자 모델이 5일 기존 식기세척기보다 에너지 소비효율 등급은 한 단계 높이고, 물 사용량은 10%가량 줄인 2025년형 ‘비스포크 식기세척기 카운터탑’ 신제품을 소개하고 있다.","삼성전자 모델이 5일 기존 식기세척기보다 에너지 소비효율 등급은 한 단계 높이고, 물 사용량은 10%가량 줄인 2025년형 ‘비스포크 식기세척기 카운터탑’ 신제품을 소개하고 있다.",삼성전자
